id_comercio|id_bandera|id_sucursal|sucursales_nombre|sucursales_tipo|sucursales_calle|sucursales_numero|sucursales_latitud|sucursales_longitud|sucursales_observaciones|sucursales_barrio|sucursales_codigo_postal|sucursales_localidad|sucursales_provincia|sucursales_lunes_horario_atencion|sucursales_martes_horario_atencion|sucursales_miercoles_horario_atencion|sucursales_jueves_horario_atencion|sucursales_viernes_horario_atencion|sucursales_sabado_horario_atencion|sucursales_domingo_horario_atencion
10|1|41|Rosario Village|Supermercado|Eva Perón|5856|-32.934019|-60.702038|||2000|Rosario|AR-S|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|3|697|Caboto 420|Autoservicio|Caboto|420|-34.627790|-58.360295||La Boca|1439|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|2|195|Olazabal|Supermercado|Olazábal|4734|-34.574379|-58.482128|||1431|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|2|252|Acassuso|Supermercado|Av. del Libertador|14893|-34.476587|-58.497758|||1640|Acassuso|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:30 a 20:00
10|1|22|Mar del Plata|Hipermercado|Av. Constitución|7598|-37.953878|-57.579192|||7600|Mar del Plata|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|251|Arce 728|Supermercado|Arce|728|-34.568676|-58.434871||Palermo|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|535|Murguiondo 4324|Autoservicio|Murguiondo|4324|-34.677984|-58.474262||Lugano|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|563|Hidalgo 955|Autoservicio|Hidalgo|955|-34.608199|-58.441521||Caballito|1405|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|17|Mendoza Guaymallén|Hipermercado|Av. Acceso Este Lateral Sur|0|-32.908234|-68.789274|E/Rondeau y Urquiza||5521|Guaymallen|AR-M|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|2|211|Martínez (Italia)|Hipermercado|Sáenz Valiente|206|-34.487198|-58.505871|||1640|Martínez|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:30 a 20:00
10|3|579|Av. Alte. Brown 795|Autoservicio|Av. Almirante Brown|795|-34.631998|-58.361300||La Boca|1155|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|3|798|Franklin D.Roosevelt 2268|Autoservicio|Franklin D.Roosevelt|2268|-34.556574|-58.459214|||1428|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|2|146|Trelew II|Supermercado|9 de Julio|194|-43.251438|-65.309592|||9100|Trelew|AR-U|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|10:00 a 13:00 y 17:00 a 20:00
10|3|792|INDEPENDENCIA 3802|Autoservicio|INDEPENDENCIA|3802|-34.621351|-58.418891|||1226|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|420|Av. Gaona 1384|Autoservicio|Av. Gaona|1384|-34.608803|-58.448623||Caballito|1416|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|565|Ecuador 932|Autoservicio|Ecuador|932|-34.599281|-58.406195||Once|1214|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|297|Gral. Rodríguez|Supermercado|Bernardo de Irigoyen|1500|-34.611076|-58.941293|||1748|General Rodríguez|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|316|Ramon Falcón 2402|Autoservicio|Ramón Falcón|2402|-34.630139|-58.462242||Flores|1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|247|Av. La Plata 430|Supermercado|Av. La Plata|430|-34.619772|-58.428125||Boedo|1235|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|1|30|Mataderos|Hipermercado|Av. Gral. Paz|12950|-34.663863|-58.514126|||1440|Ciudad Autónoma de Buenos Aires|AR-C|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|2|125|Parana Uruguay|Supermercado|Uruguay|35|-31.730408|-60.528649|Entre Peatonal y Corrientes|Centro|3100|Paraná|AR-E|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|Cerrado
10|3|571|Tacuarí 89|Autoservicio|Tacuarí|89|-34.609305|-58.379243||Balvanera|1071|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|2|119|Río Cuarto|Supermercado|Sobremonte|902|-33.125271|-64.349014||Centro|5800|Río Cuarto|AR-X|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:30 a 13:30 y 17:30 a 20:00
10|3|409|Gaona 3567|Autoservicio|Av. Gaona|3567|-34.620882|-58.475217||Santa Rita|1416|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|626|Ramon Falcón 5547|Autoservicio|Ramón Falcón|5547|-34.639022|-58.504957||Villa Luro|1408|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|735|Pueyrredón 2120|Autoservicio|Av. Pueyrredón|2120|-34.587782|-58.397900||Recoleta|1428|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|529|Viamonte 2296|Autoservicio|Viamonte|2296|-34.601172|-58.399768||San Nicolas|1405|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|445|Av. Arana 231|Supermercado|Av. Arana|231|-34.851160|-58.077030||Villa Elisa|1900|La Plata|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|411|Eva Perón 3479|Autoservicio|Eva Perón|3479|-34.644703|-58.464687||Flores|1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|3|550|Sarmiento 3885|Autoservicio|Sarmiento|3885|-34.605069|-58.419242||Almagro|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|437|Centenario 1890|Supermercado|Centenario|1890|-34.461333|-58.527173|||1642|Beccar|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|317|Anchorena 1253|Autoservicio|Anchorena|1253|-34.594766|-58.406363||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|596|Lacroze 3660|Autoservicio|Av. Federico Lacroze|3660|-34.582298|-58.451840||Colegiales|1427|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|771|Santa Fe 723|Autoservicio|Santa Fe|723|-31.402623|-64.199156|||5000|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|3|496|J. Hernandez 130|Autoservicio|José Hernández|130|-34.788541|-58.522473|||1804|Ezeiza|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|1|21|Moreno|Hipermercado|Av. Gaona y Graham Bell||-34.633337|-58.764283|||1744|Moreno|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|2|120|Belgrano Cabildo|Supermercado|Av. Cabildo|2441|-34.558821|-58.459349|||1428|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|1|18|Rosario Fisherton|Hipermercado|Av. Circunvalación|0|-32.904529|-60.727936|1977 bis||2000|Rosario|AR-S|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|765|Buenos Aires 65|Autoservicio|Buenos Aires|65|-31.417021|-64.182915|||5022|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|3|598|Sarmiento 1810|Autoservicio|Sarmiento|1810|-34.605721|-58.392703||Congreso|1044|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|725|Directorio 2320|Autoservicio|Av. Directorio|2320|-34.633156|-58.459408||Flores|1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|200|Av. Rivadavia 8421|Autoservicio|Av. Rivadavia|8421|-34.633706|-58.482029||Floresta|1407|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|368|Cuba 2919|Autoservicio|Cuba|2919|-34.553375|-58.462109||Nuñez|1429|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|341|Viamonte 351|Supermercado|Viamonte|351|-34.599672|-58.372053||San Nicolas|1053|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|2|116|Av. Santa Fe 1954|Supermercado|Av. Santa Fe|1954|-34.595813|-58.395425|||1123|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|1|142|Río Grande|Supermercado|Av. San Martín|685|-53.785009|-67.702990|||9420|Río Grande|AR-V|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|3|457|Sarmiento 72|Supermercado|Sarmiento|72|-34.889129|-58.385270||Glew|1856|Glew|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:30 a 19:00
10|3|396|San Martín 2289|Autoservicio|Av. San Martín|2289|-34.604107|-58.459865||Paternal|1416|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 20:00
10|3|688|Lope de Vega 19|Autoservicio|Av. Lope de Vega|19|-34.636910|-58.499466||Villa Luro|1407|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 19:00
10|2|201|Carapachay|Supermercado|Independencia|3067|-34.527628|-58.535824|||1605|Carapachay|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|1|1|San Isidro|Hipermercado|Bernardo de Irigoyen|2647|-34.491345|-58.589025|||1609|San Isidro|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|320|Sucre 2480|Autoservicio|Sucre|2480|-34.564492|-58.455869||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|2|181|Parana Parque|Supermercado|Santa Fe|606|-31.722868|-60.529162|Esquina Malvinas|Centro - Parque|3100|Paraná|AR-E|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|Cerrado
10|3|451|Guatambú 12|Autoservicio|Guatambú|12|-34.815906|-58.427561|||1846|Almirante Brown|AR-B|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|09:30 a 19:30
10|2|515|Devoto|Supermercado|Av. Fco. Beiró|5204|-34.613200|-58.523415|||1417|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|2|202|San Isidro La Florida|Supermercado|Av. Juan Segundo Fernández|1235|-34.480984|-58.553074|||1642|San Isidro|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:30 a 20:00
10|3|475|Av. de Mayo 1832|Autoservicio|Av. de Mayo|1832|-34.659390|-58.562079||Piletas|1704|Ramos Mejía|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|767|24 DE SEPT. 1500|Autoservicio|24 DE SEPT.|1594|-31.412863|-64.163689|||5004|Córdoba|AR-X|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|10:30 A 21:00
10|3|588|Av. San Martín 4685|Autoservicio|Av. San Martín|4685|-34.597497|-58.484575||Agronomia|1419|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|645|Luis M Drago 285|Autoservicio|Luis María Drago|285|-34.601510|-58.437085||Villa Crespo|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|147|Santa Rosa|Hipermercado|Avellaneda|151|-36.618338|-64.291249||Centro|6300|Santa Rosa|AR-L|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|Cerrado
10|3|474|Echeverri 943-951|Autoservicio|Echeverri|943|-34.703558|-58.743391|||1722|Merlo|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 20:00
10|1|204|Ugarte|Hipermercado|Gob. Ugarte|1980|-34.516305|-58.494552|||1636|Olivos|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|1|42|Merlo|Hipermercado|Av. Argentina|1915|-34.679311|-58.727992|||1722|Merlo|AR-B|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|1|232|Campana II|Hipermercado|Colectora Norte|1647|-34.186540|-58.945418|||2804|Campana|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|461|Salta 160|Autoservicio|Salta|160|-34.810018|-58.457241|||1074|Lomas de Zamora|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 19:00
10|3|454|Mitre 573|Autoservicio|Av. Mitre|573|-34.720261|-58.254951||Quilmes|1878|Quilmes|AR-B|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|2|206|Barrio Norte|Hipermercado|Beruti|2951|-34.590140|-58.405533|||1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|1|51|Rincon de Milberg|Hipermercado|Santa María de las Conchas|4500|-34.406164|-58.619971|||1648|Tigre|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|492|Pedro Lozano 3150|Autoservicio|Pedro Lozano|3150|-34.601074|-58.494608||Villa del Parque|1417|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|542|Segurola 279|Autoservicio|Segurola|279|-34.631451|-58.485336||Floresta|1407|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|684|México 1530|Autoservicio|México|1530|-34.615549|-58.387978||Monserrat|1097|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|260|Av. Gral. Las Heras 2397|Autoservicio|Av. Gral. Las Heras|2397|-34.586508|-58.398127||Recoleta|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|494|Fco. Seguí 1519|Autoservicio|Fco. Seguí|1519|-34.485221|-58.726521|||1613|Grand Bourg|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|3|672|Av. Chilavert 6901|Autoservicio|Av. Chilavert|6901|-34.689440|-58.479593||Villa Riachuelo|1439|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|780|Av. Corriente 5573|Autoservicio|Av. Corrientes|5573|-34.596671|-58.442255|||1414|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|10:30 A 20:00
10|3|336|Charcas 3315 II|Autoservicio|Charcas|3315|-34.591312|-58.412544||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|732|Ambrosetti 758|Autoservicio|Ambrosetti|758|-34.609696|-58.438723||Caballito|1405|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|139|Olavarría|Hipermercado|Rivadavia|2846|-36.893694|-60.321650|||7400|Olavarría|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|2|184|Santa Rosa II|Supermercado|Spinetto|1230|-36.604293|-64.280899|||6300|Santa Rosa|AR-L|08:30 a 13:00 y 16:30 a 20:00|08:30 a 13:00 y 16:30 a 20:00|08:30 a 13:00 y 16:30 a 20:00|08:30 a 13:00 y 16:30 a 20:00|08:30 a 13:00 y 16:30 a 20:00|08:30 a 13:00 y 16:30 a 20:00|Cerrado
10|3|375|Esmeralda 428|Autoservicio|Esmeralda|428|-34.603219|-58.378116||San Nicolas|1007|Ciudad Autónoma de Buenos Aires|AR-C|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00
10|3|751|Proxi Esmeralda 1040|Autoservicio|Esmeralda|1040|-34.595929|-58.378526|||1007|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|2|189|Av. Corrientes|Supermercado|Av. Corrientes|1160|-34.603902|-58.383077|||1043|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|3|585|Lima 945|Autoservicio|Lima|945|-34.619056|-58.381498||San Nicolas|1073|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|785|SAN JUAN 217|Autoservicio|SAN JUAN|217|-31.420240|-64.189650|||5000|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|2|386|Monserrat|Supermercado|Av. Belgrano|1160|-34.613219|-58.382776|||1092|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|2|205|Palomar|Supermercado|De Los Ceibos|233|-34.603431|-58.592464|||1684|Ciudad Jardín del Palomar|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 13:30
10|3|455|Av. H.Yrigoyen 2323|Autoservicio|Av. Hipólito Yrigoyen|2323|-34.684697|-58.386613|||1824|Gerli|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|3|796|Av. Chiclana 3002|Autoservicio|Av. Chiclana|3002|-34.630648|-58.406589|||1244|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|1|52|Banfield|Hipermercado|Las Heras|1163|-34.748145|-58.411227|||1832|Lomas de Zamora|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|2|208|Campana Centro|Supermercado|Av. Mitre|1085|-34.162738|-58.965513|||2804|Campana|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|323|Montes de Oca 304|Autoservicio|Montes de Oca|304|-34.632222|-58.375998||Barracas|1270|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|1|241|Luján|Hipermercado|Av. Pellegrini|1050|-34.561648|-59.103745|||6700|Luján|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|3|442|Sarmiento 837|Supermercado|Sarmiento|837|-34.648019|-58.620217||Moron|1041|Morón|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|23|Adrogué|Hipermercado|Hipólito Yrigoyen|13500|-34.812068|-58.399417|||1846|Adrogué|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|636|Ayacucho 1401|Autoservicio|Ayacucho|1401|-34.592701|-58.394831||Recoleta|1111|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|627|Paseo Colón 1179|Autoservicio|Av. Paseo Colón|1179|-34.621333|-58.368478||San telmo|1063|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
